/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/100253.jpg,Negative,0.96148
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/100556.jpg,Negative,0.977663
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/100625.jpg,Negative,0.988878
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/100672.jpg,Negative,0.994442
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/100750.jpg,Negative,0.952631
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/100833.jpg,Negative,0.919861
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/100928.jpg,Negative,0.954647
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/101019.jpg,Negative,0.500859
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/101502.jpg,Negative,0.957188
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/101546.jpg,Negative,0.935959
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/101590.jpg,Negative,0.994603
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/10189.jpg,Negative,0.98891
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/101896.jpg,Negative,0.999003
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/102218.jpg,Negative,0.963056
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/102267.jpg,Negative,0.993479
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/102688.jpg,Negative,0.674353
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/102951.jpg,Negative,0.982896
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/1030.jpg,Negative,0.979164
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/103047.jpg,Negative,0.773149
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/103142.jpg,Negative,0.660746
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/103423.jpg,Negative,0.599548
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/103588.jpg,Negative,0.800538
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/103677.jpg,Negative,0.97139
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/10379.jpg,Negative,0.99666
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/103801.jpg,Negative,0.993991
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/103803.jpg,Negative,0.988796
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/103813.jpg,Negative,0.978728
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/104000.jpg,Negative,0.962246
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/104010.jpg,Negative,0.895461
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/104196.jpg,Negative,0.957137
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/104223.jpg,Negative,0.942079
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/10431.jpg,Negative,0.990739
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/104343.jpg,Negative,0.974644
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/104432.jpg,Negative,0.989878
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/104481.jpg,Negative,0.994827
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/104597.jpg,Negative,0.984475
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/104776.jpg,Negative,0.995225
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/105134.jpg,Negative,0.77296
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/105164.jpg,Negative,0.98987
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/105345.jpg,Negative,0.985952
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/105469.jpg,Negative,0.978873
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/105491.jpg,Negative,0.581102
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/105506.jpg,Negative,0.719099
/Users/Ben/Dropbox/GoogleCloud/Training/Negatives/105674.jpg,Negative,0.990522
