/Users/Ben/Dropbox/GoogleCloud/Training/Positives/100112.jpg,Positive,0.960917
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/100235.jpg,Positive,0.515511
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/100372.jpg,Positive,0.73141
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/100429.jpg,Negative,0.702346
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/100441.jpg,Positive,0.998643
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/100447.jpg,Positive,0.550347
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/100514.jpg,Negative,0.578423
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/10053.jpg,Positive,0.998964
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/100719.jpg,Positive,0.955279
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/100810.jpg,Positive,0.999295
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/101088.jpg,Positive,0.994542
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/101529.jpg,Positive,0.999972
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/101802.jpg,Positive,0.983287
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/101843.jpg,Positive,0.97894
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/101870.jpg,Negative,0.826659
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/101948.jpg,Positive,0.905557
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/102016.jpg,Positive,0.999914
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/102241.jpg,Negative,0.714125
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/102319.jpg,Positive,0.98454
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/102385.jpg,Positive,0.721341
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/102422.jpg,Negative,0.837919
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/102576.jpg,Positive,0.996667
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/102784.jpg,Positive,0.975114
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/102808.jpg,Positive,0.99998
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/102818.jpg,Positive,0.999997
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103046.jpg,Positive,0.996566
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103133.jpg,Positive,0.999952
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103225.jpg,Positive,0.990288
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103244.jpg,Positive,0.999996
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/10332.jpg,Positive,0.643001
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103356.jpg,Positive,0.989188
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103412.jpg,Positive,0.853334
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103512.jpg,Positive,0.841614
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103537.jpg,Positive,0.999977
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103551.jpg,Positive,0.99041
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/10366.jpg,Positive,0.96922
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103679.jpg,Positive,0.937893
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103722.jpg,Positive,0.759337
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103761.jpg,Positive,0.82491
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/103917.jpg,Positive,0.939842
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/104150.jpg,Positive,0.840871
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/104172.jpg,Positive,0.957164
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/104371.jpg,Positive,0.596819
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/104589.jpg,Positive,0.989766
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/104638.jpg,Positive,0.708355
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/104769.jpg,Positive,1.0
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/104875.jpg,Positive,0.801181
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/104940.jpg,Positive,0.989342
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/105114.jpg,Positive,0.999869
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/105518.jpg,Positive,1.0
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/105532.jpg,Positive,0.988016
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/105845.jpg,Positive,0.929521
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/105857.jpg,Positive,0.999788
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/105889.jpg,Positive,0.999996
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/105910.jpg,Positive,0.975284
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/105961.jpg,Negative,0.552583
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/106074.jpg,Positive,0.861965
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/106083.jpg,Positive,0.999974
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/106196.jpg,Positive,0.99407
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/10621.jpg,Positive,0.999997
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/106344.jpg,Positive,0.797322
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/106701.jpg,Positive,0.998632
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/106756.jpg,Negative,0.632031
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/106770.jpg,Positive,0.998907
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/106855.jpg,Negative,0.731406
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/107104.jpg,Positive,0.998372
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/107244.jpg,Positive,0.999936
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/107304.jpg,Positive,0.999173
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/107480.jpg,Positive,0.999999
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/107523.jpg,Positive,0.858046
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/107592.jpg,Positive,0.99998
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/107663.jpg,Positive,0.990588
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/107668.jpg,Positive,0.99999
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/107771.jpg,Positive,0.998656
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/10803.jpg,Positive,0.995694
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108203.jpg,Positive,0.98293
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108251.jpg,Positive,0.999014
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108302.jpg,Positive,0.984757
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108369.jpg,Positive,0.999346
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108397.jpg,Positive,0.983565
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108565.jpg,Positive,0.78903
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108589.jpg,Positive,0.999997
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108645.jpg,Positive,0.805617
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108656.jpg,Negative,0.754728
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108713.jpg,Positive,0.975546
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108862.jpg,Positive,0.957499
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108926.jpg,Positive,0.999916
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108932.jpg,Positive,0.999999
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/108947.jpg,Positive,0.999719
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/109118.jpg,Positive,0.887806
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/10918.jpg,Positive,0.993881
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/109365.jpg,Positive,0.999116
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/109463.jpg,Positive,0.9571
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/10956.jpg,Negative,0.509479
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/109614.jpg,Positive,0.832164
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/109693.jpg,Positive,0.99983
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/109970.jpg,Positive,0.999365
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/109978.jpg,Positive,0.991747
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/110105.jpg,Positive,0.998049
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/110280.jpg,Positive,0.997537
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/11036.jpg,Positive,0.995392
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/110403.jpg,Positive,0.99899
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/110600.jpg,Positive,0.997658
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/110687.jpg,Positive,0.884362
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/110723.jpg,Positive,0.999999
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/110768.jpg,Positive,1.0
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/110773.jpg,Positive,0.999937
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/110794.jpg,Positive,0.825605
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/110839.jpg,Positive,0.856062
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/110897.jpg,Positive,0.999828
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/111168.jpg,Positive,0.992965
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/111213.jpg,Positive,0.992757
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/111293.jpg,Positive,0.998927
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/111359.jpg,Positive,0.999707
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/111578.jpg,Positive,0.980102
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/111623.jpg,Positive,0.999981
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/111645.jpg,Positive,0.999986
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/111730.jpg,Positive,0.783633
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/111831.jpg,Positive,0.968251
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/111973.jpg,Positive,0.999337
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/112062.jpg,Positive,1.0
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/112073.jpg,Negative,0.920379
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/112172.jpg,Positive,0.996744
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/112195.jpg,Positive,0.998848
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/112285.jpg,Positive,0.98125
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/112295.jpg,Positive,0.970106
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/112303.jpg,Positive,0.996251
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/112564.jpg,Positive,0.985001
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/112905.jpg,Positive,0.994378
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/112976.jpg,Positive,0.725797
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/113056.jpg,Positive,0.999981
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/113128.jpg,Positive,0.604611
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/113140.jpg,Positive,0.539874
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/113161.jpg,Positive,0.99998
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/11329.jpg,Positive,0.995632
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/113349.jpg,Negative,0.563866
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/113484.jpg,Negative,0.904935
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/11366.jpg,Positive,0.999164
/Users/Ben/Dropbox/GoogleCloud/Training/Positives/113725.jpg,Positive,0.964222
